Row ID,Order ID,Order Date,Ship Date,Customer ID,Product ID,City,Sales,Quantity,Profit,Returns,Ship Mode,Payment Mode
5824,CA-2020-117632,2020-05-12,2020-05-18,CS-12175,OFF-BI-10001900,San Francisco,119.168,4,6.4692,0.0,Standard Class,Cards
6667,CA-2020-122175,2020-05-12,2020-05-14,CA-12775,FUR-FU-10000719,Vineland,131.85,5,15.426,0.0,Second Class,COD
1858,US-2020-158218,2020-05-12,2020-05-15,AC-10420,OFF-BI-10002133,Houston,131.24,4,-53.072,0.0,Second Class,Online
2595,CA-2020-149048,2020-05-13,2020-05-17,BM-11650,OFF-EN-10003296,Columbus,218.96,2,81.432,0.0,Standard Class,COD
8336,CA-2020-161655,2020-05-13,2020-05-18,CW-11905,OFF-BI-10002082,Newark,323.52,9,149.76,0.0,Second Class,Cards
9000,CA-2020-137785,2020-05-13,2020-05-17,MH-18115,FUR-CH-10001482,Philadelphia,504.43,5,-124.431,0.0,Standard Class,COD
2598,CA-2020-149048,2020-05-13,2020-05-17,BM-11650,OFF-ST-10000078,Columbus,549.34,2,95.4612,0.0,Standard Class,Online
2597,CA-2020-149048,2020-05-13,2020-05-17,BM-11650,TEC-PH-10002310,Columbus,611.97,3,158.7519,0.0,Standard Class,COD
2596,CA-2020-149048,2020-05-13,2020-05-17,BM-11650,OFF-BI-10004632,Columbus,935.97,3,411.7365,0.0,Standard Class,Cards
2599,CA-2020-149048,2020-05-13,2020-05-17,BM-11650,OFF-PA-10001752,Columbus,88.94,3,7.3206,0.0,Standard Class,Online
8622,CA-2020-104318,2020-05-13,2020-05-18,FH-14275,OFF-AP-10000358,Franklin,104.768,2,2.3364,0.0,Standard Class,COD
2431,CA-2020-100748,2020-05-13,2020-05-20,RB-19795,OFF-LA-10000240,San Francisco,142.48,8,27.4856,0.0,Standard Class,Cards
6412,CA-2020-161774,2020-05-14,2020-05-15,GT-14710,OFF-PA-10003134,Houston,100.864,2,26.9024,0.0,First Class,Online
6462,US-2020-133361,2020-05-14,2020-05-17,AJ-10780,TEC-AC-10003280,Baltimore,111.97,3,18.8937,0.0,First Class,Online
6463,US-2020-133361,2020-05-14,2020-05-17,AJ-10780,FUR-CH-10003298,Baltimore,298.96,2,23.5764,0.0,First Class,Online
4649,CA-2020-129357,2020-05-14,2020-05-19,KB-16585,OFF-PA-10003228,Seattle,485.19,9,206.8893,0.0,Standard Class,COD
4161,CA-2020-115546,2020-05-14,2020-05-18,AH-10465,TEC-PH-10002834,New York City,564.97,3,134.9925,0.0,Standard Class,COD
6408,CA-2020-161774,2020-05-14,2020-05-15,GT-14710,FUR-CH-10003981,Houston,911.43,5,-12.849,0.0,First Class,Cards
815,CA-2020-143686,2020-05-14,2020-05-14,PJ-19015,TEC-AC-10001838,Santa Ana,1433.93,7,601.9699,0.0,Same Day,Online
6459,US-2020-133361,2020-05-14,2020-05-17,AJ-10780,OFF-AR-10001919,Baltimore,83.76,2,1.0904,0.0,First Class,Online
6546,US-2020-154872,2020-05-14,2020-05-18,DP-13000,OFF-LA-10000973,Cleveland,106.04,2,1.764,0.0,Standard Class,Cards
6460,US-2020-133361,2020-05-14,2020-05-17,AJ-10780,OFF-AR-10003045,Baltimore,112.7,5,6.615,0.0,First Class,Online
814,CA-2020-143686,2020-05-14,2020-05-14,PJ-19015,FUR-FU-10000794,Santa Ana,98.28,2,6.2152,0.0,Same Day,Cards
6411,CA-2020-161774,2020-05-14,2020-05-15,GT-14710,TEC-PH-10004071,Houston,128.992,1,0.6993,0.0,First Class,Cards
4162,CA-2020-115546,2020-05-14,2020-05-18,AH-10465,OFF-ST-10002214,New York City,143.58,2,5.8708,0.0,Standard Class,Online
6410,CA-2020-161774,2020-05-14,2020-05-15,GT-14710,OFF-PA-10000300,Houston,152.952,3,16.1838,0.0,First Class,Online
6547,US-2020-154872,2020-05-14,2020-05-18,DP-13000,OFF-PA-10000483,Cleveland,149.784,1,7.745,0.0,Standard Class,COD
1245,CA-2020-133641,2020-05-14,2020-05-21,EJ-14155,OFF-EN-10004955,Gulfport,130.69,9,23.8581,0.0,Standard Class,Online
6461,US-2020-133361,2020-05-14,2020-05-17,AJ-10780,OFF-AR-10003338,Baltimore,135.2,5,9.3,0.0,First Class,Cards
6545,US-2020-154872,2020-05-14,2020-05-18,DP-13000,OFF-BI-10003007,Cleveland,132.17,5,-46.536,0.0,Standard Class,COD
6409,CA-2020-161774,2020-05-14,2020-05-15,GT-14710,OFF-AR-10001446,Houston,133.2,5,5.775,0.0,First Class,COD
4650,CA-2020-129357,2020-05-14,2020-05-19,KB-16585,OFF-SU-10004498,Seattle,151.4,5,1.932,0.0,Standard Class,COD
6464,US-2020-133361,2020-05-14,2020-05-17,AJ-10780,OFF-LA-10004544,Baltimore,171.0,5,37.0,0.0,First Class,Online
2634,US-2020-110604,2020-05-15,2020-05-20,JF-15295,FUR-CH-10004287,Seattle,265.96,1,24.858,0.0,Standard Class,Online
959,CA-2020-102414,2020-05-15,2020-05-18,JA-15970,OFF-PA-10002333,Phoenix,108.552,3,5.6376,0.0,Second Class,COD
5511,US-2020-152569,2020-05-15,2020-05-20,JD-16015,TEC-PH-10002185,Chicago,86.12,2,3.475,0.0,Standard Class,Online
958,CA-2020-102414,2020-05-15,2020-05-18,JA-15970,OFF-BI-10004465,Phoenix,114.752,2,-3.168,0.0,Second Class,COD
957,CA-2020-102414,2020-05-15,2020-05-18,JA-15970,TEC-PH-10002923,Phoenix,117.592,1,2.5893,0.0,Second Class,Online
2632,US-2020-110604,2020-05-15,2020-05-20,JF-15295,FUR-FU-10000076,Seattle,141.96,2,17.1828,0.0,Standard Class,COD
2633,US-2020-110604,2020-05-15,2020-05-20,JF-15295,FUR-CH-10002019,Seattle,152.624,2,4.2624,0.0,Standard Class,COD
5510,US-2020-152569,2020-05-15,2020-05-20,JD-16015,OFF-PA-10001736,Chicago,179.704,2,19.1376,0.0,Standard Class,COD
4093,CA-2020-166576,2020-05-16,2020-05-18,JM-15865,OFF-ST-10002574,Akron,237.024,2,-55.256,0.0,First Class,COD
4426,CA-2020-159464,2020-05-18,2020-05-19,TB-21355,OFF-BI-10000315,Sandy Springs,138.94,6,54.6912,0.0,First Class,Online
5223,CA-2020-117401,2020-05-18,2020-05-22,PP-18955,TEC-PH-10003555,Springfield,156.95,5,2.299,0.0,Second Class,COD
4424,CA-2020-159464,2020-05-18,2020-05-19,TB-21355,FUR-BO-10003546,Sandy Springs,350.94,3,75.735,0.0,First Class,COD
4715,CA-2020-121643,2020-05-18,2020-05-20,AB-10105,TEC-PH-10002200,Portland,364.704,2,38.7792,0.0,First Class,COD
5222,CA-2020-117401,2020-05-18,2020-05-22,PP-18955,OFF-AP-10000938,Springfield,725.86,7,197.9208,0.0,Second Class,Cards
4188,CA-2020-112536,2020-05-18,2020-05-23,SG-20890,OFF-BI-10002571,Mcallen,80.996,1,-3.2934,0.0,Standard Class,Cards
4189,CA-2020-112536,2020-05-18,2020-05-23,SG-20890,OFF-ST-10004835,Mcallen,89.928,2,0.6696,0.0,Standard Class,Cards
4187,CA-2020-112536,2020-05-18,2020-05-23,SG-20890,OFF-BI-10003712,Mcallen,105.874,7,-10.6547,0.0,Standard Class,Online
3942,CA-2020-117863,2020-05-18,2020-05-23,TS-21340,OFF-BI-10000605,New York City,102.048,1,1.0287,0.0,Standard Class,COD
4423,CA-2020-159464,2020-05-18,2020-05-19,TB-21355,OFF-AP-10001492,Sandy Springs,103.24,2,4.4824,0.0,First Class,COD
8184,CA-2020-155642,2020-05-18,2020-05-22,BM-11575,FUR-FU-10001918,Chicago,105.892,1,-0.9933,0.0,Standard Class,Online
8183,CA-2020-155642,2020-05-18,2020-05-22,BM-11575,FUR-FU-10004973,Chicago,146.608,3,-10.1736,0.0,Standard Class,COD
3941,CA-2020-117863,2020-05-18,2020-05-23,TS-21340,FUR-FU-10002456,New York City,112.56,2,6.2608,0.0,Standard Class,Cards
4427,CA-2020-159464,2020-05-18,2020-05-19,TB-21355,TEC-PH-10002350,Sandy Springs,149.98,2,15.6744,0.0,First Class,COD
2844,CA-2020-112865,2020-05-18,2020-05-22,BH-11710,TEC-AC-10000387,Philadelphia,133.048,3,-0.9012,1.0,Standard Class,Online
4425,CA-2020-159464,2020-05-18,2020-05-19,TB-21355,TEC-PH-10002185,Sandy Springs,129.75,5,15.6375,0.0,First Class,Online
5224,CA-2020-117401,2020-05-18,2020-05-22,PP-18955,OFF-BI-10001267,Springfield,160.19,7,20.7312,0.0,Second Class,Cards
5939,CA-2020-122077,2020-05-19,2020-05-25,JF-15295,TEC-PH-10003811,Plano,105.992,1,9.5992,0.0,Standard Class,Online
628,CA-2020-153787,2020-05-19,2020-05-23,AT-10735,OFF-AP-10001563,Seattle,139.16,2,28.1764,0.0,Standard Class,Cards
6369,US-2020-147998,2020-05-19,2020-05-24,SA-20830,OFF-BI-10002082,San Jose,172.12,5,49.92,1.0,Standard Class,COD
5053,US-2020-120607,2020-05-19,2020-05-19,JC-15775,OFF-PA-10003129,Atlanta,206.64,4,91.9508,0.0,Same Day,Online
2862,CA-2020-138975,2020-05-19,2020-05-23,SC-20380,OFF-PA-10000100,Atlanta,298.93,7,140.5957,0.0,Standard Class,COD
715,US-2020-100048,2020-05-19,2020-05-24,RS-19765,TEC-AC-10001606,Mount Vernon,311.97,3,113.9886,0.0,Standard Class,Cards
713,US-2020-100048,2020-05-19,2020-05-24,RS-19765,OFF-AP-10001154,Mount Vernon,323.34,6,109.7226,0.0,Standard Class,COD
6044,CA-2020-145702,2020-05-19,2020-05-24,AH-10075,FUR-CH-10001482,Knoxville,325.352,3,-35.3646,0.0,Second Class,Cards
714,US-2020-100048,2020-05-19,2020-05-24,RS-19765,TEC-PH-10003012,Mount Vernon,326.98,2,89.3142,0.0,Standard Class,Cards
2860,CA-2020-138975,2020-05-19,2020-05-23,SC-20380,TEC-PH-10004389,Atlanta,404.97,3,98.2722,0.0,Standard Class,Cards
3625,CA-2020-113530,2020-05-19,2020-05-21,BC-11125,FUR-CH-10002647,San Francisco,704.408,12,42.588,0.0,Second Class,Cards
2861,CA-2020-138975,2020-05-19,2020-05-23,SC-20380,FUR-BO-10004695,Atlanta,1652.82,9,374.6286,0.0,Standard Class,Cards
3626,CA-2020-113530,2020-05-19,2020-05-21,BC-11125,OFF-AR-10001315,San Francisco,102.52,2,1.0208,0.0,Second Class,Online
5940,CA-2020-122077,2020-05-19,2020-05-25,JF-15295,OFF-LA-10004178,Plano,92.216,4,4.2952,0.0,Standard Class,Online
3627,CA-2020-113530,2020-05-19,2020-05-21,BC-11125,OFF-AR-10000122,San Francisco,95.58,1,1.395,0.0,Second Class,Online
6045,CA-2020-145702,2020-05-19,2020-05-24,AH-10075,OFF-PA-10001526,Knoxville,124.888,7,10.1094,0.0,Second Class,Online
3628,CA-2020-113530,2020-05-19,2020-05-21,BC-11125,TEC-AC-10001465,San Francisco,117.32,1,10.896,0.0,Second Class,COD
9011,CA-2020-127803,2020-05-19,2020-05-23,ND-18460,OFF-BI-10001787,Huntsville,131.16,4,12.8184,0.0,Standard Class,COD
5454,US-2020-108700,2020-05-19,2020-05-23,PJ-18835,OFF-PA-10004733,Rockford,145.016,6,13.7808,0.0,Standard Class,Cards
2859,CA-2020-138975,2020-05-19,2020-05-23,SC-20380,TEC-AC-10003441,Atlanta,179.8,4,4.068,0.0,Standard Class,COD
4363,CA-2020-111332,2020-05-20,2020-05-22,NC-18340,OFF-AR-10001953,Fargo,174.94,3,35.6238,0.0,Second Class,COD
6070,CA-2020-166695,2020-05-20,2020-05-24,CC-12430,TEC-MA-10003176,Lakewood,383.2,1,38.61,0.0,Standard Class,COD
6068,CA-2020-166695,2020-05-20,2020-05-24,CC-12430,FUR-CH-10000225,Lakewood,552.272,8,-97.176,0.0,Standard Class,COD
4365,CA-2020-111332,2020-05-20,2020-05-22,NC-18340,OFF-ST-10003816,Fargo,725.76,4,162.0948,0.0,Second Class,Online
9144,US-2020-166688,2020-05-20,2020-05-26,RD-19480,TEC-PH-10004094,Las Vegas,1159.128,9,70.1955,0.0,Standard Class,Online
4366,CA-2020-111332,2020-05-20,2020-05-22,NC-18340,OFF-FA-10001843,Fargo,95.41,3,3.4827,0.0,Second Class,COD
6069,CA-2020-166695,2020-05-20,2020-05-24,CC-12430,FUR-FU-10002191,Lakewood,119.98,1,3.3504,0.0,Standard Class,COD
9143,US-2020-166688,2020-05-20,2020-05-26,RD-19480,OFF-BI-10004040,Las Vegas,110.288,2,3.0044,0.0,Standard Class,Cards
4364,CA-2020-111332,2020-05-20,2020-05-22,NC-18340,OFF-AR-10001374,Fargo,137.92,4,8.2944,0.0,Second Class,Cards
4367,CA-2020-111332,2020-05-20,2020-05-22,NC-18340,OFF-AR-10000657,Fargo,148.5,10,7.095,0.0,Second Class,Cards
6907,CA-2020-149468,2020-05-20,2020-05-20,AR-10405,OFF-BI-10002225,Trenton,115.28,2,19.8144,0.0,Same Day,Online
9145,US-2020-166688,2020-05-20,2020-05-26,RD-19480,OFF-AP-10000358,Las Vegas,158.9,5,18.821,0.0,Standard Class,Cards
989,CA-2020-167899,2020-05-21,2020-05-26,JG-15805,FUR-FU-10004071,Auburn,541.05,5,72.807,0.0,Standard Class,Online
990,CA-2020-167899,2020-05-21,2020-05-26,JG-15805,OFF-AR-10001988,Auburn,94.97,3,5.2113,0.0,Standard Class,COD
6467,CA-2020-153080,2020-05-22,2020-05-25,EH-13945,TEC-AC-10002331,Los Angeles,113.46,7,25.3302,0.0,Second Class,COD
5540,US-2020-150595,2020-05-22,2020-05-26,LE-16810,FUR-CH-10000513,Chicago,219.986,2,-54.5958,0.0,Standard Class,Online
5542,US-2020-150595,2020-05-22,2020-05-26,LE-16810,OFF-SU-10000381,Chicago,116.344,3,2.5137,0.0,Standard Class,COD
9248,CA-2020-130106,2020-05-22,2020-05-26,VF-21715,OFF-AR-10003732,San Francisco,116.78,1,0.7228,0.0,Standard Class,Online
5541,US-2020-150595,2020-05-22,2020-05-26,LE-16810,OFF-BI-10003274,Chicago,96.592,2,-2.6268,0.0,Standard Class,Online
9247,CA-2020-130106,2020-05-22,2020-05-26,VF-21715,OFF-AR-10003651,San Francisco,102.84,3,2.8536,0.0,Standard Class,Online
7245,US-2020-151127,2020-05-22,2020-05-25,RL-19615,OFF-AR-10002445,Los Angeles,155.56,7,18.8328,1.0,First Class,Online
4510,CA-2020-167003,2020-05-23,2020-05-29,VS-21820,FUR-TA-10001520,Los Angeles,220.288,3,-6.4233,1.0,Standard Class,Cards
4872,CA-2020-164042,2020-05-23,2020-05-27,KL-16645,OFF-FA-10000840,Houston,71.824,2,0.6156,0.0,Standard Class,Online
4875,CA-2020-164042,2020-05-23,2020-05-27,KL-16645,OFF-BI-10001922,Houston,100.188,1,-1.9602,0.0,Standard Class,Online
4873,CA-2020-164042,2020-05-23,2020-05-27,KL-16645,OFF-AP-10001947,Houston,132.32,5,-46.716,0.0,Standard Class,COD
4874,CA-2020-164042,2020-05-23,2020-05-27,KL-16645,OFF-ST-10002301,Houston,161.816,3,-11.5938,0.0,Standard Class,Online
8014,CA-2020-120168,2020-05-25,2020-05-25,TB-21625,TEC-AC-10002167,New York City,139.0,8,13.2,0.0,Same Day,COD
8013,CA-2020-120168,2020-05-25,2020-05-25,TB-21625,OFF-BI-10004519,New York City,697.92,5,207.475,0.0,Same Day,COD
8015,CA-2020-120168,2020-05-25,2020-05-25,TB-21625,OFF-FA-10000936,New York City,103.29,1,1.4805,0.0,Same Day,COD
9128,CA-2020-112473,2020-05-25,2020-06-01,JL-15505,OFF-ST-10002182,Houston,113.136,3,-11.2806,0.0,Standard Class,Cards
8016,CA-2020-120168,2020-05-25,2020-05-25,TB-21625,FUR-FU-10000732,New York City,142.84,3,6.0288,0.0,Same Day,Cards
6671,CA-2020-161088,2020-05-25,2020-05-29,MH-18115,OFF-BI-10002824,Columbus,145.84,2,13.428,0.0,Standard Class,COD
7000,CA-2020-123687,2020-05-26,2020-05-29,KC-16675,OFF-AP-10002670,Louisville,248.44,3,62.532,0.0,First Class,Cards
9438,CA-2020-107853,2020-05-26,2020-05-31,CD-11920,OFF-PA-10000520,Oceanside,77.96,2,6.2208,0.0,Standard Class,Online
7001,CA-2020-123687,2020-05-26,2020-05-29,KC-16675,OFF-SU-10004498,Louisville,126.76,2,0.7728,0.0,First Class,Cards
9067,CA-2020-152968,2020-05-26,2020-05-30,BM-11785,TEC-AC-10000521,Harrisonburg,130.08,2,6.924,0.0,Standard Class,Online
5376,CA-2020-134152,2020-05-27,2020-05-31,RP-19855,TEC-AC-10004510,Seattle,125.16,6,9.816,0.0,Standard Class,Cards
6438,US-2020-116897,2020-05-27,2020-05-29,JG-15160,TEC-PH-10004389,Pocatello,342.376,3,22.6782,0.0,First Class,Online
6437,US-2020-116897,2020-05-27,2020-05-29,JG-15160,OFF-ST-10000025,Pocatello,515.15,5,28.629,0.0,First Class,COD
9448,CA-2020-136882,2020-05-27,2020-06-03,DN-13690,FUR-FU-10003664,Tulsa,521.3,5,138.417,0.0,Standard Class,Online
3083,US-2020-132297,2020-05-27,2020-06-02,DW-13480,TEC-PH-10002834,Louisville,560.97,3,134.9925,0.0,Standard Class,Online
9457,CA-2020-151855,2020-05-27,2020-06-03,BW-11110,TEC-AC-10002380,Greensboro,103.192,3,0.3399,0.0,Standard Class,COD
9458,CA-2020-151855,2020-05-27,2020-06-03,BW-11110,OFF-BI-10004209,Greensboro,115.06,5,-10.05,0.0,Standard Class,Cards
5377,CA-2020-134152,2020-05-27,2020-05-31,RP-19855,OFF-AR-10004062,Seattle,136.44,3,7.86,0.0,Standard Class,COD
6436,US-2020-116897,2020-05-27,2020-05-29,JG-15160,FUR-FU-10004963,Pocatello,138.0,4,14.7,0.0,First Class,Online
3943,CA-2020-160458,2020-05-27,2020-05-29,EH-13945,OFF-PA-10001166,Memphis,146.92,5,9.072,0.0,Second Class,Cards
3082,US-2020-132297,2020-05-27,2020-06-02,DW-13480,OFF-BI-10003364,Louisville,165.34,2,28.0032,0.0,Standard Class,Cards
8457,US-2020-118556,2020-05-28,2020-06-02,TH-21235,FUR-CH-10001146,Chicago,117.869,3,-29.0073,0.0,Second Class,COD
9133,CA-2020-100055,2020-05-28,2020-06-01,MD-17860,OFF-AP-10001469,Laurel,137.13,3,36.2877,0.0,Standard Class,COD
9296,CA-2020-161340,2020-05-28,2020-06-01,AM-10360,FUR-BO-10004709,Cleveland,156.96,4,-64.9376,0.0,Standard Class,Online
8786,CA-2020-145765,2020-05-28,2020-06-02,CM-11815,TEC-PH-10001305,Phoenix,219.96,5,19.596,0.0,Standard Class,Cards
6242,CA-2020-141572,2020-05-28,2020-05-31,LO-17170,FUR-FU-10001185,Concord,270.44,8,101.4504,0.0,Second Class,Online
8788,CA-2020-145765,2020-05-28,2020-06-02,CM-11815,TEC-AC-10000844,Phoenix,291.968,4,54.3936,0.0,Standard Class,Online
86,CA-2020-140088,2020-05-28,2020-05-30,PO-18865,FUR-CH-10000863,Columbia,323.96,2,33.2156,0.0,Second Class,Online
9295,CA-2020-161340,2020-05-28,2020-06-01,AM-10360,OFF-PA-10002464,Cleveland,101.872,3,5.0286,0.0,Standard Class,Cards
8458,US-2020-118556,2020-05-28,2020-06-02,TH-21235,OFF-BI-10004364,Chicago,94.564,3,-6.237,0.0,Second Class,COD
8787,CA-2020-145765,2020-05-28,2020-06-02,CM-11815,OFF-PA-10001534,Phoenix,130.552,3,5.4432,0.0,Standard Class,Online
9132,CA-2020-100055,2020-05-28,2020-06-01,MD-17860,FUR-FU-10001473,Laurel,123.46,2,9.8856,0.0,Standard Class,Online
2434,US-2020-112613,2020-05-28,2020-06-01,JH-15910,TEC-PH-10001536,Houston,128.368,4,4.0776,0.0,Standard Class,Online
6250,CA-2020-121580,2020-05-29,2020-06-04,ML-17410,OFF-AP-10001564,Columbus,480.16,2,120.9416,0.0,Standard Class,Cards
3404,CA-2020-168739,2020-05-29,2020-06-05,HZ-14950,FUR-FU-10003919,Houston,2112.424,4,-52.3392,0.0,Standard Class,COD
6249,CA-2020-121580,2020-05-29,2020-06-04,ML-17410,FUR-FU-10003981,Columbus,113.24,3,2.6208,0.0,Standard Class,COD
6251,CA-2020-121580,2020-05-29,2020-06-04,ML-17410,OFF-PA-10004082,Columbus,120.98,1,3.99,0.0,Standard Class,Online
3717,CA-2020-144568,2020-05-29,2020-06-02,JO-15550,OFF-FA-10004395,Omaha,122.55,5,1.1775,0.0,Standard Class,COD
371,CA-2020-104745,2020-05-29,2020-06-04,GT-14755,OFF-PA-10002036,Harlingen,125.92,5,9.396,0.0,Standard Class,COD
6248,CA-2020-121580,2020-05-29,2020-06-04,ML-17410,OFF-BI-10000632,Columbus,130.41,1,19.9686,0.0,Standard Class,COD
372,CA-2020-104745,2020-05-29,2020-06-04,GT-14755,OFF-ST-10002205,Harlingen,132.424,3,4.6746,0.0,Standard Class,Online
7412,CA-2020-121125,2020-05-30,2020-06-03,MG-17890,TEC-PH-10001619,Tigard,180.792,1,17.6391,0.0,Standard Class,COD
9513,CA-2020-142461,2020-05-30,2020-06-03,KT-16480,FUR-BO-10001811,Dallas,221.6664,1,-6.0196,0.0,Second Class,COD
6402,CA-2020-125472,2020-05-30,2020-05-31,BD-11725,FUR-BO-10000330,Lafayette,276.96,2,33.8744,0.0,First Class,COD
6404,CA-2020-125472,2020-05-30,2020-05-31,BD-11725,FUR-FU-10001731,Lafayette,1027.01,3,3.0438,0.0,First Class,Online
9687,CA-2020-116498,2020-05-30,2020-06-03,KA-16525,OFF-AR-10003405,San Diego,2049.1,6,10.179,0.0,Standard Class,COD
6403,CA-2020-125472,2020-05-30,2020-05-31,BD-11725,OFF-BI-10000591,Lafayette,81.89,1,1.8672,0.0,First Class,COD
8811,CA-2020-120614,2020-05-30,2020-06-04,SM-20950,OFF-PA-10004911,Los Angeles,106.52,4,18.0096,0.0,Standard Class,COD
7414,CA-2020-121125,2020-05-30,2020-06-03,MG-17890,FUR-FU-10000820,Tigard,123.592,1,-0.3398,0.0,Standard Class,COD
7413,CA-2020-121125,2020-05-30,2020-06-03,MG-17890,TEC-AC-10002323,Tigard,144.36,2,-3.094,0.0,Standard Class,COD
9950,CA-2020-121559,2020-06-01,2020-06-03,HW-14935,TEC-AC-10004568,Indianapolis,118.97,3,15.9543,0.0,Second Class,Online
4840,CA-2020-106831,2020-06-01,2020-06-03,FH-14350,TEC-PH-10001700,Dublin,192.376,4,-34.3148,0.0,First Class,Online
7801,CA-2020-157413,2020-06-01,2020-06-06,BW-11065,OFF-ST-10002756,Philadelphia,353.744,3,-77.1267,0.0,Standard Class,Online
9948,CA-2020-121559,2020-06-01,2020-06-03,HW-14935,FUR-CH-10003746,Indianapolis,1956.88,6,539.2464,0.0,Second Class,COD
9949,CA-2020-121559,2020-06-01,2020-06-03,HW-14935,OFF-AP-10002945,Indianapolis,2425.2,8,793.716,0.0,Second Class,COD
2288,US-2020-112928,2020-06-01,2020-06-05,BB-10990,OFF-AP-10002287,Toledo,105.48,5,1.311,0.0,Second Class,COD
4838,CA-2020-106831,2020-06-01,2020-06-03,FH-14350,OFF-BI-10003429,Dublin,108.798,2,-2.6586,0.0,First Class,COD
4839,CA-2020-106831,2020-06-01,2020-06-03,FH-14350,OFF-PA-10000682,Dublin,140.744,6,10.0572,0.0,First Class,COD
9952,CA-2020-121559,2020-06-01,2020-06-03,HW-14935,OFF-BI-10002072,Indianapolis,149.38,2,8.69,0.0,Second Class,COD
9951,CA-2020-121559,2020-06-01,2020-06-03,HW-14935,TEC-AC-10001714,Indianapolis,143.89,1,14.7593,0.0,Second Class,COD
7660,CA-2020-146493,2020-06-01,2020-06-05,CV-12805,OFF-BI-10003676,Fremont,140.9,5,25.872,0.0,Standard Class,COD
3689,CA-2020-140760,2020-06-02,2020-06-05,DO-13435,OFF-PA-10002479,Mesa,120.344,6,7.92,0.0,Second Class,COD
1331,CA-2020-127705,2020-06-02,2020-06-06,AB-10255,TEC-PH-10000347,Lorain,95.97,1,-0.6435,0.0,Standard Class,COD
4769,CA-2020-158883,2020-06-02,2020-06-03,CS-11860,OFF-PA-10004733,Jacksonville,110.344,4,9.1872,0.0,Same Day,COD
7733,CA-2020-143294,2020-06-02,2020-06-08,JD-15790,OFF-PA-10000743,Houston,144.688,2,3.7408,0.0,Standard Class,COD
1332,CA-2020-127705,2020-06-02,2020-06-06,AB-10255,OFF-ST-10004507,Lorain,124.44,2,2.401,0.0,Standard Class,Online
3690,CA-2020-140760,2020-06-02,2020-06-05,DO-13435,OFF-EN-10001141,Mesa,146.92,5,15.921,0.0,Second Class,Online
6485,CA-2020-113908,2020-06-03,2020-06-09,KN-16390,TEC-MA-10003173,New York City,111.66,6,36.1836,0.0,Standard Class,COD
9451,CA-2020-145506,2020-06-03,2020-06-07,MO-17800,OFF-ST-10004963,Spokane,150.26,9,5.4504,0.0,Standard Class,Online
6483,CA-2020-140872,2020-06-03,2020-06-10,NR-18550,TEC-AC-10002942,Pembroke Pines,153.4,2,-4.14,0.0,Standard Class,Online
6478,CA-2020-140872,2020-06-03,2020-06-10,NR-18550,TEC-AC-10003832,Pembroke Pines,222.992,1,-2.5749,0.0,Standard Class,Online
6482,CA-2020-140872,2020-06-03,2020-06-10,NR-18550,FUR-BO-10002824,Pembroke Pines,276.568,2,0.0,0.0,Standard Class,COD
6484,CA-2020-113908,2020-06-03,2020-06-09,KN-16390,FUR-TA-10001932,New York City,400.768,2,-115.4304,0.0,Standard Class,Online
6480,CA-2020-140872,2020-06-03,2020-06-10,NR-18550,TEC-PH-10000441,Pembroke Pines,528.96,5,50.396,0.0,Standard Class,COD
5926,CA-2020-150420,2020-06-03,2020-06-08,GD-14590,TEC-AC-10004975,Bellingham,1147.5,10,362.835,0.0,Standard Class,COD
6126,CA-2020-145772,2020-06-03,2020-06-07,SS-20140,OFF-PA-10001593,Los Angeles,100.96,2,5.382,1.0,Standard Class,Online
6127,CA-2020-145772,2020-06-03,2020-06-07,SS-20140,OFF-BI-10002049,Los Angeles,94.912,1,1.2714,1.0,Standard Class,Online
6479,CA-2020-140872,2020-06-03,2020-06-10,NR-18550,OFF-PA-10000809,Pembroke Pines,101.552,3,5.4432,0.0,Standard Class,Online
6481,CA-2020-140872,2020-06-03,2020-06-10,NR-18550,OFF-AP-10002287,Pembroke Pines,125.472,7,1.8354,0.0,Standard Class,COD
6476,CA-2020-140872,2020-06-03,2020-06-10,NR-18550,OFF-BI-10002432,Pembroke Pines,93.554,3,-3.4914,0.0,Standard Class,COD
6477,CA-2020-140872,2020-06-03,2020-06-10,NR-18550,OFF-AP-10003622,Pembroke Pines,111.2,2,0.585,0.0,Standard Class,COD
6486,CA-2020-113908,2020-06-03,2020-06-09,KN-16390,OFF-PA-10004156,New York City,139.36,4,22.2264,0.0,Standard Class,COD
205,CA-2020-126382,2020-06-03,2020-06-07,HK-14890,FUR-FU-10002960,Franklin,137.168,7,9.6712,0.0,Standard Class,COD
6125,CA-2020-145772,2020-06-03,2020-06-07,SS-20140,TEC-AC-10003038,Los Angeles,156.75,5,8.5025,1.0,Standard Class,Online
5874,CA-2020-133095,2020-06-04,2020-06-04,EH-14005,OFF-BI-10002353,Jonesboro,140.08,7,54.04,0.0,Same Day,Online
5875,CA-2020-133095,2020-06-04,2020-06-04,EH-14005,OFF-BI-10004141,Jonesboro,115.54,3,4.3884,0.0,Same Day,COD
1270,CA-2020-100426,2020-06-04,2020-06-08,DC-12850,OFF-PA-10002870,Florence,125.48,2,5.616,0.0,Standard Class,Online
2928,CA-2020-158106,2020-06-04,2020-06-10,CT-11995,OFF-AR-10002255,Apple Valley,118.64,3,2.5056,0.0,Standard Class,Online
